ConstituentEmailEngagementId,ConstituentId,EmailEngagementId,EmailId,ConstituentEmail,EmailSubject,SendDate,WasOpened,OpenedDate,ClickThrough,ClickThroughDate,Timezone,CreatedDate,ModifiedDate,SourceSystemId,SourceId
211009a4-a0af-4916-b292-da175fd24195,9a7c5687-7481-4e5f-a80a-614e1b586669,79619c48-03b3-4da8-b4b6-83c22eb57fa3,a0a3c01f-bc5f-45e2-b55e-77f6cd13e59e,carlos2030@yahoo.com,Thank you for your support!,2020-03-03 00:20:33.160703,False,,,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,28d739a6-5ed3-4cb9-936a-1657b14ac159,bb05204b-9818-4e53-9036-6b29b936b0fb
10de3d81-b61b-43b6-81ca-e86c5630e8ad,f97d521c-f5a7-4f3f-92b6-1da779c97dc4,7aa0fede-81bc-46b9-9c7e-17317bdc1f5f,630d095a-a150-41f8-b7d0-a4bd3463689e,clause2044@yandex.com,Your impact this month,2009-10-25 07:05:07.156246,False,,,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9efa10e3-e900-4bcc-a855-9fc75a0a68bc,bb05204b-9818-4e53-9036-6b29b936b0fb
150902db-fad6-407b-953e-3ba1a5c98838,ed318c92-7704-4acf-8cca-1ade1840f924,96492b5f-85e9-4a7b-88dc-0a777a2c9185,dbf09113-2dde-486f-9c8f-118c53d4c3fe,highlighted1989@outlook.com,Exciting news from our team,2008-09-03 05:56:30.160824,True,2008-09-07 05:56:30.160824,True,2008-09-07 05:56:30.160824,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d9a1d41e-f558-4ff8-8ffb-eb0fc0cd9030,bb05204b-9818-4e53-9036-6b29b936b0fb
1c5fcefc-05b5-42d1-a36d-342ea29d1af6,8662a02d-3075-4352-ace5-bdde261a6874,d333e902-f255-48b0-a621-76dcf8d1b036,e07a2513-f434-4926-bf77-bc59bf5e66b0,beta2028@example.org,Exciting news from our team,2023-05-09 23:58:38.129056,True,2023-05-11 23:58:38.129056,False,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,23c85793-8046-4d31-b771-502c406082ec,bb05204b-9818-4e53-9036-6b29b936b0fb
db68d4af-8bda-401a-9e2e-165aa8260b3e,7e993612-385b-43cc-a61d-9ecda37619c4,b985d7d3-cdba-44dd-9d25-1cbc58b6cfa8,5e2870dd-599d-47ff-9e65-ff17805c21a3,unknown@example.com,Your impact this month,2021-05-28 14:38:48.169801,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,fac3e108-c7dd-4151-8217-cdb41488df01,bb05204b-9818-4e53-9036-6b29b936b0fb
620970ad-9535-4bf6-8fea-2234f41d2c8a,d62b70c7-9f2b-486e-bfe3-7f6074f43736,f71759fb-a402-4d86-b450-01cd954b7e3c,9fe03185-3115-4e90-b9e3-041b8d465fec,duties2034@example.org,Last chance to register,2025-03-26 12:10:38.145662,True,2025-03-27 12:10:38.145662,True,2025-03-27 12:10:38.145662,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,16c6e526-2db6-4eb2-b934-396bb58b3c12,bb05204b-9818-4e53-9036-6b29b936b0fb
eb5ad198-2d74-436b-b46b-93cf45f3a1fb,e5a7b132-e2e5-4a70-8988-6cbf0b2ad890,e652e461-23eb-4e3a-8b8b-4b193f32716d,51c58a1e-da6e-444d-a57b-2a40987db63d,thrown2042@duck.com,Thank you for your support!,2024-03-14 17:58:34.163765,True,2024-03-15 17:58:34.163765,False,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f197e02a-0135-4fd0-ab48-5ec0460d3261,bb05204b-9818-4e53-9036-6b29b936b0fb
e5e50f2a-a3f7-498d-a40c-dcce9b0f9c4f,1f519a21-b27d-452a-9a7f-5e0b0edf6885,592541b1-8154-48d7-ae4d-ba18ac0d02ac,4ad6f8c8-862d-4818-86b1-ff22b35bc1c8,conclusion1865@gmail.com,We need your feedback,2017-07-01 14:06:54.132718,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,32337c77-9053-47f9-a50a-db7d24ae8ada,bb05204b-9818-4e53-9036-6b29b936b0fb
cea1e83e-1b2c-4bde-aff1-161660d2090c,07fa9f32-416a-464a-a552-c9360e363bae,9ce1b347-45ae-4b81-ac94-4a666c1741f5,6ea9fe80-101a-4990-83cf-9154f5afd7e2,yukon1914@yandex.com,Join our upcoming event,2008-11-12 14:23:00.138416,True,2008-11-17 14:23:00.138416,False,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9b6adc06-8aa7-402a-b4d4-2fb912ecd25e,bb05204b-9818-4e53-9036-6b29b936b0fb
78a0c245-d796-4840-8fd6-83f6265755cc,fc52abc3-cd83-4466-b36c-dfc79d26d1fb,02b3ce5a-c58c-4cb1-9bff-5c0b2f7d4c05,48d7b9d4-a6a4-466d-82df-171b786b76d8,canyon1845@yahoo.com,Exciting news from our team,2023-02-14 16:31:11.157529,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,05df6c5c-a793-4428-a5a8-e8242fa8e54b,bb05204b-9818-4e53-9036-6b29b936b0fb
309d5e17-eefc-43f0-b3c0-49efab17ad60,a69556bd-3c5f-4c39-a844-74cb970f20a2,aafbfaad-1ec1-43df-8e54-1c108745bd4b,7c18eb19-1b8c-41a8-9813-14e6ead2c198,spouse1975@outlook.com,Your impact this month,2023-08-17 00:34:25.175461,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6fa35571-ee4d-4efc-a8ea-563462556911,bb05204b-9818-4e53-9036-6b29b936b0fb
cc7ea7c6-0ad0-4478-a136-6f2d0b7e829a,5e8b28d8-58ea-4f5b-83b3-9921e668c662,3ebf965b-0130-4ec0-8d53-af2aaeee4705,815dcf4d-b60b-459d-afd2-d74f927d86d8,logan1915@yandex.com,Exciting news from our team,2013-06-29 02:48:06.142384,True,2013-07-04 02:48:06.142384,True,2013-07-06 02:48:06.142384,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f2512bb2-94b9-4d80-b57c-016f1907316e,bb05204b-9818-4e53-9036-6b29b936b0fb
87d94140-7046-4a02-9fac-efc46b63ea69,557696d8-0edd-4b64-9104-806894b0c905,5e6e3793-8658-4a3a-8060-0e4411aa6fd0,cb74adeb-dd5a-4370-ba43-041d10f6090b,managing1990@example.org,Exciting news from our team,2016-11-16 13:24:39.129442,True,2016-11-16 13:24:39.129442,False,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,725a161a-85f6-45cc-96e8-02c6a1a293f1,bb05204b-9818-4e53-9036-6b29b936b0fb
f7ddb10b-fd25-4354-be8d-88f92d65baf4,5f42f898-5911-45af-97a9-c920f4c90e1e,0bc0cdc5-7aac-48e2-8f94-6015bd724850,a45b5269-8226-41f9-b97a-1d18814a047d,connection1867@example.com,We need your feedback,2017-06-01 14:54:05.175160,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,dce47c6c-5dfa-4076-bf5e-773c770ba339,bb05204b-9818-4e53-9036-6b29b936b0fb
480c442f-ab3c-466f-897c-2360ef24c2f7,7ff21166-4002-4aee-ab4c-5baae4d97b2b,2de193ff-8316-4ba2-aefd-8535327178e2,868232ee-d560-4cb8-a452-b07c5ef18837,illinois2006@gmail.com,A special update just for you,2009-09-06 15:34:51.167038,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d59f12ac-2099-4b10-b93c-6d4131a8f342,bb05204b-9818-4e53-9036-6b29b936b0fb
a1f57c50-5eb0-4471-85c4-972442816ad8,b688dbab-2860-490b-a5b2-6c50c8ba8778,5ffc4937-020b-471f-be78-17e58756a7d3,78025599-e38c-4ec5-8729-2a6ef74ddf86,education1859@live.com,Exciting news from our team,2009-11-22 11:47:26.164259,True,2009-11-23 11:47:26.164259,True,2009-11-23 11:47:26.164259,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,af9f7ff6-92f3-40cb-a6ef-250d5ab4ee88,bb05204b-9818-4e53-9036-6b29b936b0fb
670370b0-8f8b-448c-a802-a002824c88d1,ac4cf3e9-9a3c-40af-a7b5-f26b0570f2da,c9dac4d2-575c-4ba2-82ba-b95b5d40ed77,09548a36-1ff0-45c1-931d-51dc010d9caf,unknown@example.com,A special update just for you,2008-07-01 13:52:43.168294,True,2008-07-05 13:52:43.168294,False,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,cb86176c-8e22-4465-b83f-5f49329a488f,bb05204b-9818-4e53-9036-6b29b936b0fb
f9b42548-5d22-4f9b-800c-bb425e93a4bd,daead6a0-3624-4cfb-86dd-cd97935b155e,9b4df4da-1442-4828-b6ab-c4bcd3914a78,430cc6fa-36e7-4905-ab0a-4193c6c23990,ron1874@yahoo.com,A special update just for you,2021-10-07 20:23:26.154895,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4b0cc275-887e-418a-9509-f2c18f062348,bb05204b-9818-4e53-9036-6b29b936b0fb
78e05679-5cfa-41c4-85c6-0a7a67b95abc,9810e2cf-f78b-43e0-9c5e-7274a322c6d8,94339aaf-251f-4239-a6aa-fc2cd78a52eb,25673fd3-4aaf-4d5e-9e65-26d9b38108a6,unknown@example.com,Last chance to register,2007-11-18 08:15:23.166355,False,,,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ef0b0064-78b5-40f7-9d5c-143220d539e0,bb05204b-9818-4e53-9036-6b29b936b0fb
2d1e8ada-9445-4835-8ac9-2766f5bbb6b2,f77e1b6b-0f3f-4432-b3e7-60edd354431c,389b83bf-7897-4058-8692-c002fa2cc058,d7cf4d5b-ec04-4e22-89f7-2dcf872c944b,unknown@example.com,Exciting news from our team,2008-12-16 14:14:29.161757,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,8b6d111a-c9e3-4f5a-ab41-1e6ad2ee7e36,bb05204b-9818-4e53-9036-6b29b936b0fb
4c372c8c-4123-4982-b757-7a392810d84c,35279df8-4018-40f4-bfe8-eb4824881adc,48344b8e-3f04-436d-be62-b115bba0a9ad,2f8c6e84-8f3f-49c8-863e-71cd4c105516,exclusively2033@live.com,Exciting news from our team,2014-12-04 14:32:50.134117,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4f4a56c7-9df1-4aa4-ae93-f4fbd786876e,bb05204b-9818-4e53-9036-6b29b936b0fb
87b60ecd-8abd-4ca2-9465-127d2e87de7e,53ed5cf6-620e-4ac7-8f8c-1e13c58b10d3,56b145fe-f813-44c0-9e0e-3becad3354db,7832943f-5c5d-4663-bf5f-270ef98d0227,cbs1856@yahoo.com,We need your feedback,2019-04-30 16:05:02.139035,False,,,,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c57901df-3fd5-4f02-ba52-205c104e7002,bb05204b-9818-4e53-9036-6b29b936b0fb
d8114300-7d99-4b1b-8872-5700cc4776d7,437ed67d-7f5a-4d38-aac7-f30424b0631d,66a79ea0-8942-477e-b0b3-19a4c9737eec,254c4a89-9687-49b8-8ec8-34ef2cfd6b92,pst2077@duck.com,Thank you for your support!,2020-12-23 17:21:53.158973,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f1d537c2-1bb2-457e-bab4-e568034e681a,bb05204b-9818-4e53-9036-6b29b936b0fb
1f68036b-be9d-4ea3-ab4a-0f6150b995d4,669c5350-63f8-4cea-9f48-22ddf59aaf4c,8530b3cf-bc3d-489e-8935-994afc0fbbee,3e484965-21a5-47cb-a971-fd618911a8d5,laugh1948@example.org,A special update just for you,2023-05-21 21:56:00.138906,False,,,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,7f7af57b-3e37-476f-9b8d-90d29e6e86e6,bb05204b-9818-4e53-9036-6b29b936b0fb
2b20406b-e6f2-418d-935b-4cc151baa3ad,6f2de9c9-ed4c-47c1-a8e3-eb0309d80c50,509b340c-9ee3-41f6-b55b-714d170deb09,0cec3b9d-4087-4267-9ce1-aec933a114e0,thy1834@outlook.com,Exciting news from our team,2008-12-10 21:40:55.162698,False,,,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,0d1a13aa-f3d1-499a-9f7a-2998ae33c9fa,bb05204b-9818-4e53-9036-6b29b936b0fb
2bfa1e99-d037-46f0-906d-ce0902c34983,88af8904-c274-4981-b09d-e0d4ff433a1c,c36fa3a0-dfe3-4cc9-bdc9-e5a146777562,8f818d4c-3bff-4ca5-9516-6a6a8b288f1e,penetration2038@outlook.com,Thank you for your support!,2011-10-04 20:22:28.167184,False,,,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,05871501-3b15-49f2-a35b-6ce831be1208,bb05204b-9818-4e53-9036-6b29b936b0fb
f561e264-a4ec-435d-ba94-ad24cc39d31a,3cf14fb1-288a-40ba-8605-e8bfc664072e,5ece3fac-2e37-4b0b-84da-f940cd586763,199bda82-d408-42c2-a097-3629ff692649,unknown@example.com,We need your feedback,2023-04-22 02:19:02.173144,True,2023-04-25 02:19:02.173144,False,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e1e64e31-489b-42ee-b9a8-44b749551527,bb05204b-9818-4e53-9036-6b29b936b0fb
1f7c8383-201c-4310-9939-49ba364fc56d,ac72d881-5855-40ea-9f14-99e56eac236b,0c95c34f-99d0-45e9-9bd6-62cdb05c91b5,66fc1136-f9e4-4092-9cfa-451c6b6c1928,winter1861@yandex.com,Join our upcoming event,2022-01-14 18:20:17.138052,True,2022-01-18 18:20:17.138052,True,2022-01-18 18:20:17.138052,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,01a24065-c8e0-431e-becc-fcdadb59c12b,bb05204b-9818-4e53-9036-6b29b936b0fb
a2054a84-59de-43a0-9cff-07d68a0c0b82,ff42827c-8b9d-4370-9056-7e9c9ae1d972,12bdcb47-48bf-441d-a87f-b2cbdd9d1569,f419a592-d3da-4193-b97c-f1df6d9d7c90,arabic2050@protonmail.com,We need your feedback,2007-08-13 13:50:59.144323,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ee0f0fbe-77da-454c-96bf-0daac26e34c4,bb05204b-9818-4e53-9036-6b29b936b0fb
571e00d6-e80e-433c-8dc1-d3d853bd70b8,ae96c0bd-d6a3-4d27-bc49-b062b133ab83,5d369864-5dcd-4241-baf0-a93580dbf4fb,15ebd3f8-48f5-4fb9-a097-deabe249c194,analyze2085@outlook.com,A special update just for you,2019-06-22 22:19:31.141253,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c8084179-d2c5-4705-987d-de9a78be900a,bb05204b-9818-4e53-9036-6b29b936b0fb
8048aebf-df00-434a-929c-2271b1f48c61,6bd7f1ad-edbc-45a8-ab3f-148cd67b0d80,7b013c5b-bb9f-4808-b85e-9e8faf0e3a8b,087781a0-7905-4011-ab9d-1c3c41ee5143,drop1908@yandex.com,Exciting news from our team,2012-08-03 13:51:19.136797,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,2dade4f8-975d-45e3-990d-096b3928d20c,bb05204b-9818-4e53-9036-6b29b936b0fb
677d296e-d336-48ca-80d0-992c15430dcd,d8a92caa-fd47-4c35-82de-10f179780247,984ce0b5-78ad-46fc-9edc-04c4a67b8761,1ba7ab8b-aea3-46f8-befa-fcc267ab5c94,vista1860@gmail.com,A special update just for you,2006-08-26 09:43:08.163735,True,2006-08-30 09:43:08.163735,True,2006-08-30 09:43:08.163735,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a57a0334-2cce-41e4-aa0e-4eba55169f5d,bb05204b-9818-4e53-9036-6b29b936b0fb
605c94c0-cf8e-413b-95ee-3bed9e2cf55d,daead6a0-3624-4cfb-86dd-cd97935b155e,dca79010-a83c-4bc3-bd9b-8d0042c5a4e2,392262a9-8bbb-4774-9097-1cfea00c8f37,ron1874@yahoo.com,Exciting news from our team,2006-05-25 19:22:15.169685,True,2006-05-25 19:22:15.169685,False,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1b1f3d57-04de-44b2-83aa-f783d08994b8,bb05204b-9818-4e53-9036-6b29b936b0fb
c006b093-2c3c-4916-a153-6224edf065c6,e31e847a-28ce-438f-b63e-5f10e16dcfec,41fd44fd-4d57-415f-9648-cbdadd4ca833,67984e1f-4c0f-4d77-9bc5-c266d758e985,jackie1878@live.com,Thank you for your support!,2005-11-27 17:05:42.164041,True,2005-11-30 17:05:42.164041,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,860cc390-b7a2-413f-823c-6a957e80b171,bb05204b-9818-4e53-9036-6b29b936b0fb
bbdd103c-8765-49e5-9ab9-1d5477209ae7,93211d6b-b576-409f-8afe-303dfa3457ee,ffe4f34c-359b-45d0-a3bd-a7e7fd1dc3c1,0cc6426c-a373-4994-bcc2-8c4c36b72919,figure2027@duck.com,Your impact this month,2006-12-31 08:49:50.138598,True,2006-12-31 08:49:50.138598,True,2007-01-01 08:49:50.138598,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,2ac604f8-f3a0-4f1a-91f2-aa8eb8afdc4a,bb05204b-9818-4e53-9036-6b29b936b0fb
4c13bbdb-b7c6-4c46-8fe5-565dd0cae8f7,085be69d-63b1-4b27-a3ac-56c541c62371,bf3c7235-83a1-4c3f-8011-67ccfac622d9,d9d594bc-1fce-4882-99f1-400ee71dbe41,unknown@example.com,We need your feedback,2016-01-19 00:29:57.167487,False,,,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b78fa621-c51d-417f-9633-3d385013a125,bb05204b-9818-4e53-9036-6b29b936b0fb
e99545dc-3a7b-43cb-90d2-8e3cf3776f03,df26f741-a092-43a5-a5e1-b242dceddad7,457584f9-54da-4e7c-9759-da82eafab471,c753d83b-e401-4b72-94ff-62443e7d61d4,reference2061@yahoo.com,Your impact this month,2025-04-20 09:37:34.171101,True,2025-04-25 09:37:34.171101,True,2025-04-25 09:37:34.171101,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,3b544f77-272d-41e2-b040-c139ee040ea2,bb05204b-9818-4e53-9036-6b29b936b0fb
d0fefcb3-ad54-463f-95eb-0ed4208b1592,00e0ec29-6047-4334-9d0a-b2710ebd53da,f08ee9da-09e6-4505-bd07-c3603e9de2a3,cab1f6c5-3cb0-40f6-8e47-158ee740df66,zimbabwe1920@yahoo.com,Your impact this month,2014-03-21 03:19:00.166092,True,2014-03-21 03:19:00.166092,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,dbc7744b-7961-4cdd-b2a3-9836e1056ba7,bb05204b-9818-4e53-9036-6b29b936b0fb
1b3e2da5-ab75-4122-91ca-c8b75900c03f,e40a4574-6c6e-488b-a16b-1a1fdeb28a79,8d718dec-f0f6-4989-9609-9054598ab24a,2252b23a-694b-459b-a3e9-dd11b45b2b85,promotes1953@live.com,We need your feedback,2014-03-08 10:59:39.165836,True,2014-03-10 10:59:39.165836,False,,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ee826d96-4cf9-43b2-aadc-16c32bd118a4,bb05204b-9818-4e53-9036-6b29b936b0fb
76fb2c69-a940-4d18-8227-f46322aea3a9,95a74a67-3d18-4b8e-b5d1-d94460f39165,5e6e3793-8658-4a3a-8060-0e4411aa6fd0,cb74adeb-dd5a-4370-ba43-041d10f6090b,weeks2091@protonmail.com,Exciting news from our team,2016-11-16 13:24:39.129442,True,2016-11-17 13:24:39.129442,False,,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a78e5799-56da-4acd-ae25-ef28f4b8c776,bb05204b-9818-4e53-9036-6b29b936b0fb
690d74ab-8b0e-4b3a-9750-7cba75e9b8a5,3cf14fb1-288a-40ba-8605-e8bfc664072e,2fec73cd-c4e3-49c6-87f1-c83b7628fd24,8edff7f4-bcdb-4211-a076-90aa129fe673,unknown@example.com,We need your feedback,2008-09-07 10:33:51.172822,True,2008-09-07 10:33:51.172822,False,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c15d2eff-605d-464d-9bce-e04b0f39d50a,bb05204b-9818-4e53-9036-6b29b936b0fb
a2c6c876-bc30-40c8-9b68-45f328696b42,893de352-8f6e-4819-8b4e-0ee7437e68fb,f669bc0d-eefc-4af6-88e7-838dc090e49d,72a1d529-2a2c-4ffb-bfdc-eb31f330d368,freeware2071@gmail.com,Exciting news from our team,2008-09-04 05:36:11.172511,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,7c03ec19-2ced-42c3-9f63-4426ed550cc2,bb05204b-9818-4e53-9036-6b29b936b0fb
92c7b0f0-ac31-49ef-b8ff-9ad956cb3a76,3be43ec2-01bd-49fd-843a-a2c4b7882531,ea1334ec-8168-44b7-bed9-f4828b4b947b,373a8dd4-7e9a-42d8-a34e-8178a8df4244,unknown@example.com,Last chance to register,2010-03-18 10:18:35.137179,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,efdb0491-1deb-4e80-85e4-ce820b683a26,bb05204b-9818-4e53-9036-6b29b936b0fb
506b15b5-e49c-4b68-92dd-0795e9a50e67,b361d457-4dc9-4b61-ac93-82b09c3a20a1,58dd67ae-0527-4fcc-bbee-b4f376e259ec,6b7cb1e9-1b36-4ee2-8823-648c7eedfdb7,quebec2054@example.org,We need your feedback,2023-06-21 07:27:58.157444,True,2023-06-26 07:27:58.157444,False,,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ac7d119f-011e-4515-8e17-2b67098e255c,bb05204b-9818-4e53-9036-6b29b936b0fb
86e6075b-b31c-4a61-87dd-1015ab834d11,78e434d2-19c4-40b8-86c3-6909041a1b84,f06e7349-9144-4484-9846-ccd60bc87cd5,394deadb-9891-44f1-b75a-83f95d53d923,unknown@example.com,Thank you for your support!,2006-06-22 16:29:03.138159,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,eb15af89-e841-48a9-b854-ffbd64e11ef5,bb05204b-9818-4e53-9036-6b29b936b0fb
2330bbda-951d-4ab2-a714-daaa255c15e7,670f6e96-051f-4891-854f-e649788be2cf,b6175beb-947d-4460-a167-a3bbae380936,c4efaf08-4c72-4240-82aa-1b561a4d1dfb,universities1879@example.org,Thank you for your support!,2005-11-24 13:08:37.136140,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e7d44fb8-05cf-49c9-bfd2-090a125cd139,bb05204b-9818-4e53-9036-6b29b936b0fb
74e72d2c-a40e-472d-a929-2c51cb491010,19f2b447-74fa-49b4-8539-6278966b8afc,6fc1919b-7081-431c-9fa2-b9aa06ab314f,5d8f5d92-4355-44b4-a77e-585b24191e33,unknown@example.com,Exciting news from our team,2012-12-01 17:57:09.153972,False,,,,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,896ab7a6-df24-4a9d-a581-66a5fddc08de,bb05204b-9818-4e53-9036-6b29b936b0fb
096ddc16-949d-45f2-b803-1bfaf7fe4c66,43cc368e-2f6d-477a-8073-8c73228c8d14,934bf263-48c6-4920-b6f5-b71d3821e242,52ddebc9-a671-414d-b2b6-c4c7b3db3fb1,alternative1931@outlook.com,Thank you for your support!,2010-07-16 17:30:12.151480,True,2010-07-18 17:30:12.151480,True,2010-07-18 17:30:12.151480,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a05124bb-33e7-423d-aed0-065697a4504b,bb05204b-9818-4e53-9036-6b29b936b0fb
e028c138-f72e-429f-a4ed-76d3095e619e,1c1cdf51-81b1-4636-b950-d8e39da54970,9a7c48f9-7ef5-4184-9226-f24ff540c4d1,19aba5d2-2c74-4e45-8a23-135ff7947e3b,laundry1928@live.com,Thank you for your support!,2010-07-20 05:42:22.140132,False,,,,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,31aa8f0f-b4db-40c5-8a06-70dda7e4817b,bb05204b-9818-4e53-9036-6b29b936b0fb
22fdfeae-e8df-42ce-8fd4-6f492351e397,000693a6-ad40-4c2f-b6b2-38b0a543807b,1bc19652-9868-4499-9165-16e162aec6e0,869934e6-68eb-4bf0-bc10-2b874db506ec,consensus2042@duck.com,Join our upcoming event,2005-09-12 02:11:41.141182,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,31c55146-2996-49f6-b414-cf0b9ac7a734,bb05204b-9818-4e53-9036-6b29b936b0fb
c3092a3a-d271-4460-9044-49b358079e4e,81fd95e7-0a0f-4050-b9e1-061ae3b967d2,c32c8422-8600-49c4-8922-acc6bc658196,2e04728c-8a66-49b6-8dda-39ecc6254f76,mid2079@protonmail.com,Exciting news from our team,2014-01-22 00:04:17.155836,True,2014-01-22 00:04:17.155836,True,2014-01-24 00:04:17.155836,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,88dd4349-ce96-497c-a79e-e92fba46c1d0,bb05204b-9818-4e53-9036-6b29b936b0fb
7fc266f4-980e-45b6-abf5-759075318b2d,3d080013-b43d-46be-8764-6ba89ac3ded8,e7dfbff4-89c2-4b52-b141-82a0f3b1e43f,5210389b-ffc9-4e01-946d-a70ceca9b04f,unknown@example.com,Join our upcoming event,2013-03-12 22:24:31.136199,True,2013-03-15 22:24:31.136199,True,2013-03-16 22:24:31.136199,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,baecb876-87ef-4f73-a2a1-c88b90d4d8f7,bb05204b-9818-4e53-9036-6b29b936b0fb
a6e4c2c8-231c-4fc8-927b-31390137e2dc,be81c0ff-5451-411a-9e2a-c192f88c2f9d,6f2c6017-351c-4d0f-a376-e0477046aa99,7a5c4173-63f6-4a86-941c-f8dbf84d3b16,unknown@example.com,A special update just for you,2018-06-07 01:06:34.173625,False,,,,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,92dacefb-31c1-407a-bdfe-c22fc365d2d6,bb05204b-9818-4e53-9036-6b29b936b0fb
41ac146d-67cb-4778-bf63-23ece695890d,e1997027-b118-4908-9e7d-0ec6149f6e22,284ac0a2-590a-49bc-bfea-8a66f8ec5e67,ea77776e-0ef4-4b15-8c2c-d5fc05667116,trim2044@yandex.com,Exciting news from our team,2016-06-11 10:58:30.142415,True,2016-06-11 10:58:30.142415,True,2016-06-13 10:58:30.142415,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4f2b5471-3a86-4e50-b659-a1ff1e023b48,bb05204b-9818-4e53-9036-6b29b936b0fb
3881a530-cc03-449e-813d-c9f667559799,3b2a06a2-0f92-4c1a-a9d7-b7325c86585d,0c7aa776-f16e-4029-a93f-74f6db7d6f04,36e0cc1c-91b2-40fb-9e6e-50d60b46c20a,tags1964@gmail.com,A special update just for you,2021-07-17 16:55:24.136170,False,,,,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,8fcb8b76-57af-4539-9247-efcf28b1c942,bb05204b-9818-4e53-9036-6b29b936b0fb
